City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Waddan,LY,2020-04-04 15:56:59,29.16,16.14,72.36,28,6,20.69
299,Anuppur,IN,2020-04-04 15:56:59,23.1,81.68,81.79,29,70,6.4
300,Bonfim,BR,2020-04-04 15:57:00,3.08,-59.95,89.69,47,93,8.03
301,Stephenville,US,2020-04-04 15:57:00,32.22,-98.2,44.01,86,90,6.93
302,Cumanayagua,CU,2020-04-04 15:57:00,22.15,-80.2,80.6,61,20,8.05
303,Tarm,DK,2020-04-04 15:57:01,55.91,8.53,51.8,81,80,13.87
304,Zapolyarnyy,RU,2020-04-04 15:57:01,69.42,30.81,26.6,63,60,41.38
305,Miranda De Ebro,ES,2020-04-04 15:57:02,42.69,-2.95,75.99,36,0,18.34
306,Cap Malheureux,MU,2020-04-04 15:55:33,-19.98,57.61,78.8,78,75,6.93
307,Bonthe,SL,2020-04-04 15:57:02,7.53,-12.51,88.65,62,50,10.02
308,Torrevieja,ES,2020-04-04 15:53:52,37.98,-0.68,63.0,72,75,11.41
309,Banyo,CM,2020-04-04 15:57:03,6.75,11.82,85.95,35,47,2.51
310,Goundam,ML,2020-04-04 15:57:03,16.41,-3.67,107.01,6,0,9.08
311,Benguela,AO,2020-04-04 15:57:04,-12.58,13.41,84.2,79,75,9.17
312,Yangambi,CD,2020-04-04 15:57:04,0.81,24.43,91.42,46,15,2.19
313,Selma,US,2020-04-04 15:53:56,36.57,-119.61,55.0,100,0,2.71
314,Manbij,SY,2020-04-04 15:57:05,36.53,37.95,59.0,58,0,4.9
315,Coihaique,CL,2020-04-04 15:57:05,-45.58,-72.07,48.2,70,90,6.93
316,Beruwala,LK,2020-04-04 15:57:05,6.48,79.98,81.46,77,100,2.42
317,Kinango,KE,2020-04-04 15:57:06,-4.14,39.32,86.0,70,20,5.82
318,Dingle,PH,2020-04-04 15:57:06,11.0,122.67,79.32,77,0,10.63
319,Ndele,CF,2020-04-04 15:57:07,8.41,20.65,102.2,17,100,1.41
320,Caconda,AO,2020-04-04 15:57:07,-13.73,15.07,70.14,53,100,4.7
321,Brae,GB,2020-04-04 15:57:08,60.4,-1.35,46.4,87,100,14.99
322,Santiago,CL,2020-04-04 15:57:08,-33.46,-70.65,78.01,43,75,3.36
323,Aranos,NA,2020-04-04 15:57:08,-24.13,19.12,83.44,16,0,6.06
324,Zhezkazgan,KZ,2020-04-04 15:57:09,47.8,67.71,60.8,59,90,6.71
325,Yurino,RU,2020-04-04 15:57:09,56.29,46.3,48.2,34,40,11.18
326,Cacak,RS,2020-04-04 15:57:10,43.89,20.35,59.0,55,100,5.82
327,Harper,LR,2020-04-04 15:57:10,4.38,-7.72,86.72,68,31,6.08
328,Baijiantan,CN,2020-04-04 15:57:10,45.63,85.18,60.06,27,100,2.46
329,Manta,EC,2020-04-04 15:57:10,-0.95,-80.73,84.2,70,40,6.93
330,Uglich,RU,2020-04-04 15:57:11,57.53,38.33,39.97,62,0,7.78
331,Presidencia Roque Saenz Pena,AR,2020-04-04 15:57:12,-26.79,-60.44,73.47,36,94,5.99
332,Dhone,IN,2020-04-04 15:57:12,15.42,77.88,88.65,26,18,14.72
333,Dubovyy Umet,RU,2020-04-04 15:57:13,52.98,50.29,51.8,32,0,8.95
334,Roald,NO,2020-04-04 15:57:13,62.58,6.13,39.2,64,99,3.36
335,Renfrew,GB,2020-04-04 15:57:14,55.87,-4.39,52.0,66,75,19.46
336,Conde,BR,2020-04-04 15:57:14,-7.26,-34.91,87.8,74,75,12.75
337,Riberalta,BO,2020-04-04 15:57:15,-10.98,-66.1,80.6,88,75,6.93
338,Mindelo,CV,2020-04-04 15:57:15,16.89,-24.98,80.6,54,20,20.8
339,Butembo,CD,2020-04-04 15:57:15,0.15,29.28,69.49,55,100,0.78
340,Maraba,BR,2020-04-04 15:54:38,-5.37,-49.12,87.8,70,75,4.7
341,Petrova,RO,2020-04-04 15:57:16,47.83,24.22,62.6,25,83,11.41
342,Quarter,GB,2020-04-04 15:57:17,55.74,-4.03,52.0,66,75,19.46
343,Sturgeon Falls,CA,2020-04-04 15:57:17,46.36,-79.93,48.2,70,90,4.7
344,Wad Rawah,SD,2020-04-04 15:57:18,15.16,33.14,101.3,7,9,12.33
345,Bereda,ES,2020-04-04 15:57:18,43.27,-7.54,70.0,37,87,13.87
346,Yar-Sale,RU,2020-04-04 15:57:18,66.83,70.83,35.82,89,100,20.54
347,Komadi,HU,2020-04-04 15:57:19,47.0,21.5,62.6,23,0,14.99
348,Radford,US,2020-04-04 15:57:19,37.13,-80.58,66.0,31,1,6.93
349,Sarkand,KZ,2020-04-04 15:57:20,45.41,79.92,53.47,34,29,3.98
350,Henties Bay,NA,2020-04-04 15:57:20,-22.12,14.28,64.0,86,0,7.0
351,Locri,IT,2020-04-04 15:57:21,38.24,16.26,60.8,51,40,14.99
352,Menongue,AO,2020-04-04 15:57:21,-14.66,17.69,72.88,55,97,5.14
353,Mangalagiri,IN,2020-04-04 15:57:21,16.43,80.55,79.52,71,0,9.1
354,Riyadh,SA,2020-04-04 15:53:27,24.69,46.72,87.8,15,40,11.41
355,Mbour,SN,2020-04-04 15:57:22,14.42,-16.96,82.4,45,0,24.16
356,Ikere,NG,2020-04-04 15:57:22,7.49,5.23,84.02,64,100,4.94
357,Aleppo,SY,2020-04-04 15:57:23,36.25,37.5,65.57,34,0,6.62
358,Bengkulu,ID,2020-04-04 15:57:23,-3.8,102.27,79.92,83,100,1.66
359,Ancud,CL,2020-04-04 15:57:24,-41.87,-73.82,51.8,87,90,4.7
360,Grenville,GD,2020-04-04 15:57:24,12.12,-61.62,84.2,74,20,18.34
361,Xuddur,SO,2020-04-04 15:57:24,4.12,43.89,90.81,22,74,9.48
362,Sabya,SA,2020-04-04 15:57:25,17.15,42.63,87.8,70,20,6.93
363,Odesskoye,RU,2020-04-04 15:57:25,54.21,72.97,38.26,73,97,16.35
364,Bubaque,GW,2020-04-04 15:57:25,11.28,-15.83,81.14,65,15,11.16
365,Kiknur,RU,2020-04-04 15:57:26,57.3,47.2,41.63,65,42,5.7
366,Yining,CN,2020-04-04 15:57:26,29.04,114.56,56.5,70,67,3.02
367,Praia Da Vitoria,PT,2020-04-04 15:57:27,38.73,-27.07,64.4,82,40,29.82
368,Walvis Bay,NA,2020-04-04 15:57:27,-22.96,14.51,69.8,64,0,12.75
369,Stropkov,SK,2020-04-04 15:57:27,49.2,21.65,55.4,28,1,18.34
370,San Juan Bautista,PE,2020-04-04 15:57:28,-14.01,-75.74,72.0,30,90,9.17
371,Podujevo,XK,2020-04-04 15:57:28,42.91,21.19,48.2,61,75,13.87
372,Mariental,NA,2020-04-04 15:57:28,-24.63,17.97,87.04,14,15,4.29
373,Saint-Cyr-Sur-Loire,FR,2020-04-04 15:57:29,47.4,0.67,64.4,39,0,10.29
374,Izhma,RU,2020-04-04 15:57:29,65.01,53.91,34.11,88,36,7.2
375,Nantucket,US,2020-04-04 15:57:30,41.28,-70.1,42.8,81,90,26.4
376,Palora,EC,2020-04-04 15:57:30,-1.7,-77.93,84.2,54,75,5.82
377,Manono,CD,2020-04-04 15:57:31,-7.3,27.42,82.4,66,6,2.98
378,Pont-Rouge,CA,2020-04-04 15:57:31,46.76,-71.7,39.2,69,90,8.05
379,Vetlanda,SE,2020-04-04 15:57:31,57.43,15.08,46.4,45,97,14.99
380,Talwandi Bhai,IN,2020-04-04 15:57:32,30.85,74.93,74.91,27,2,5.46
381,Sayyan,YE,2020-04-04 15:57:32,15.17,44.32,69.58,17,60,7.74
382,Sorland,NO,2020-04-04 15:57:33,67.67,12.69,27.91,87,100,22.77
383,Tanout,NE,2020-04-04 15:57:33,14.97,8.89,106.75,6,0,5.88
384,Comrat,MD,2020-04-04 15:57:34,46.3,28.66,59.41,40,99,6.58
385,Kibala,TD,2020-04-04 15:57:34,9.11,18.35,104.0,26,20,6.93
386,Gulariya,NP,2020-04-04 15:57:34,28.23,81.33,81.0,61,0,1.01
387,Voznesenskoye,RU,2020-04-04 15:57:35,54.89,42.76,45.1,55,98,9.35
388,Thinadhoo,MV,2020-04-04 15:57:35,0.53,72.93,83.86,72,99,13.6
389,Moundou,TD,2020-04-04 15:57:35,8.57,16.08,105.46,16,82,2.77
390,Marabba,SD,2020-04-04 15:57:36,12.35,32.18,103.86,7,47,10.69
391,Nikolsk,RU,2020-04-04 15:57:36,53.72,46.07,48.34,52,65,8.34
392,Halifax,CA,2020-04-04 15:57:33,44.65,-63.57,41.0,85,75,13.87
393,Iguape,BR,2020-04-04 15:57:37,-24.71,-47.56,78.75,50,2,4.29
394,Arroyo,ES,2020-04-04 15:57:37,41.61,-4.8,66.99,33,47,12.75
395,Oussouye,SN,2020-04-04 15:57:37,12.48,-16.55,105.8,58,0,9.17
396,Tambovka,RU,2020-04-04 15:57:38,50.1,128.05,23.0,57,0,8.86
397,Chabahar,IR,2020-04-04 15:57:39,25.29,60.64,81.05,50,0,13.91
398,Knysna,ZA,2020-04-04 15:57:39,-34.04,23.05,77.0,41,20,12.75
399,Matagami,CA,2020-04-04 15:57:39,49.75,-77.63,44.6,70,90,3.65
400,Taoudenni,ML,2020-04-04 15:57:40,22.68,-3.98,100.85,7,0,12.3
401,Florianopolis,BR,2020-04-04 15:56:48,-27.61,-48.5,82.99,65,0,8.05
402,Mahajanga,MG,2020-04-04 15:57:40,-15.72,46.32,84.2,70,20,3.36
403,Hobyo,SO,2020-04-04 15:57:40,5.35,48.53,84.36,69,77,16.69
404,Kralendijk,BQ,2020-04-04 15:55:24,12.15,-68.27,80.08,86,72,12.59
405,Coria,ES,2020-04-04 15:57:41,39.99,-6.54,64.99,49,100,10.0
406,Yarada,IN,2020-04-04 15:57:42,17.65,83.27,84.2,70,75,6.93
407,Miandrivazo,MG,2020-04-04 15:57:42,-19.52,45.47,82.89,64,73,5.32
408,Ust-Tsilma,RU,2020-04-04 15:57:42,65.44,52.15,33.67,89,51,8.34
409,Ulagan,RU,2020-04-04 15:57:42,50.63,87.96,36.88,45,14,3.56
410,Goderich,CA,2020-04-04 15:57:43,43.75,-81.72,52.0,75,7,4.76
411,San Rafael,AR,2020-04-04 15:57:43,-34.62,-68.33,71.71,28,0,14.56
412,Kapuskasing,CA,2020-04-04 15:57:43,49.42,-82.43,46.4,52,75,3.36
413,Huarmey,PE,2020-04-04 15:57:44,-10.07,-78.15,77.34,65,32,4.5
414,Gilgit,PK,2020-04-04 15:57:44,35.92,74.31,50.61,23,0,2.24
415,Itaituba,BR,2020-04-04 15:57:44,-4.28,-55.98,87.8,66,20,5.82
416,Antofagasta,CL,2020-04-04 15:57:45,-23.65,-70.4,73.4,56,0,4.7
417,Kalmunai,LK,2020-04-04 15:57:46,7.42,81.82,82.45,79,3,8.16
418,Morag,PL,2020-04-04 15:57:46,53.92,19.93,45.66,56,88,7.81
419,Benton Harbor,US,2020-04-04 15:56:47,42.12,-86.45,41.0,86,90,9.17
420,Jardim,BR,2020-04-04 15:57:47,-21.48,-56.14,84.36,26,0,4.07
421,Potoci,BA,2020-04-04 15:57:47,43.41,17.88,55.4,30,20,11.41
422,Dahra,DZ,2020-04-04 15:57:47,36.25,0.85,61.56,47,33,18.5
423,Sebring,US,2020-04-04 15:57:48,27.5,-81.44,84.0,39,1,4.14
424,Djibo,BF,2020-04-04 15:57:48,14.1,-1.63,107.98,6,0,2.64
425,Oxapampa,PE,2020-04-04 15:57:49,-10.58,-75.4,72.9,34,19,4.34
426,Encruzilhada Do Sul,BR,2020-04-04 15:57:49,-30.54,-52.52,71.74,39,0,4.07
427,Dokri,PK,2020-04-04 15:57:49,27.37,68.1,90.91,14,11,5.53
428,Vilhena,BR,2020-04-04 15:57:50,-12.74,-60.15,84.2,70,40,5.82
429,Umm Kaddadah,SD,2020-04-04 15:57:50,13.6,26.69,102.43,6,35,13.94
430,Qandala,SO,2020-04-04 15:57:50,11.47,49.87,82.92,64,62,6.17
431,Lasa,IT,2020-04-04 15:57:51,46.62,10.7,68.0,27,5,6.93
432,Vila Franca Do Campo,PT,2020-04-04 15:57:51,37.72,-25.43,62.6,77,20,27.51
433,Atar,MR,2020-04-04 15:57:52,20.52,-13.05,95.11,9,0,8.39
434,Fereydunshahr,IR,2020-04-04 15:57:52,32.94,50.12,42.49,22,59,6.69
435,Brewster,US,2020-04-04 15:57:53,41.4,-73.62,55.0,66,90,10.29
436,Hearst,CA,2020-04-04 15:57:53,49.68,-83.67,34.95,92,100,5.3
437,Camacha,PT,2020-04-04 15:57:53,33.08,-16.33,69.8,73,20,17.22
438,Margate,GB,2020-04-04 15:57:54,51.38,1.39,60.01,54,22,12.75
439,Ilebo,CD,2020-04-04 15:57:54,-4.32,20.58,88.92,48,75,2.04
440,Talara,PE,2020-04-04 15:57:54,-4.58,-81.27,62.6,100,7,13.87
441,Sistranda,NO,2020-04-04 15:57:55,63.73,8.83,33.8,59,40,21.92
442,Marsh Harbour,BS,2020-04-04 15:57:55,26.54,-77.06,74.14,50,0,10.11
443,Gerash,IR,2020-04-04 15:57:55,27.67,54.14,77.0,36,0,6.93
444,Almeria,ES,2020-04-04 15:57:56,37.17,-2.33,66.2,52,100,20.8
445,Mende,FR,2020-04-04 15:57:56,44.67,3.5,62.6,27,0,10.29
446,Warmbad,NA,2020-04-04 15:57:57,-28.45,18.73,93.13,12,2,12.71
447,Balkanabat,TM,2020-04-04 15:57:57,39.51,54.37,69.35,40,100,4.65
448,Pisco,PE,2020-04-04 15:57:58,-13.7,-76.22,72.0,30,90,9.17
449,Guiberoua,CI,2020-04-04 15:57:58,6.24,-6.17,97.95,38,41,2.28
450,Nowy Dwor Gdanski,PL,2020-04-04 15:57:58,54.21,19.12,48.99,45,71,13.87
451,Chapada Dos Guimaraes,BR,2020-04-04 15:57:59,-15.46,-55.75,84.2,66,75,4.7
452,Zadar,HR,2020-04-04 15:57:59,44.12,15.24,64.99,22,20,11.41
453,Floro,NO,2020-04-04 15:57:59,61.6,5.03,39.2,69,75,11.41
454,Aswan,EG,2020-04-04 15:58:00,24.09,32.91,96.94,8,0,5.88
455,Zavoronezhskoye,RU,2020-04-04 15:58:00,52.88,40.55,48.34,48,73,12.8
456,Atbasar,KZ,2020-04-04 15:58:00,51.8,68.33,39.36,89,100,13.82
457,Ypsonas,CY,2020-04-04 15:58:01,34.69,32.96,66.2,77,66,18.34
458,Olavarria,AR,2020-04-04 15:58:01,-36.89,-60.32,69.01,67,0,1.99
459,Fureidis,IL,2020-04-04 15:58:02,32.6,34.96,86.0,49,2,5.82
460,Ville-Marie,CA,2020-04-04 15:57:52,47.33,-79.43,35.6,91,1,6.93
461,Rock Sound,BS,2020-04-04 15:58:02,24.9,-76.2,73.54,56,0,7.96
462,Caceres,ES,2020-04-04 15:58:02,39.52,-6.37,64.99,49,100,10.0
463,Gediz,TR,2020-04-04 15:58:03,39.04,29.41,60.87,41,100,11.41
464,Chapais,CA,2020-04-04 15:58:03,49.78,-74.85,42.8,60,1,4.7
465,Vallenar,CL,2020-04-04 15:58:03,-28.57,-70.76,77.77,36,53,6.87
466,Inirida,CO,2020-04-04 15:58:04,3.87,-67.92,83.77,82,93,2.06
467,Kalamare,BW,2020-04-04 15:58:04,-22.93,26.57,77.14,26,94,3.91
468,Ratnagiri,IN,2020-04-04 15:58:05,16.98,73.3,79.02,78,0,5.57
469,Lodja,CD,2020-04-04 15:58:05,-3.48,23.43,85.08,57,92,2.04
470,Sept-Iles,CA,2020-04-04 15:55:59,50.2,-66.38,33.01,96,90,11.41
471,Manga,BF,2020-04-04 15:56:15,11.66,-1.07,108.86,9,75,1.92
472,Nkoteng,CM,2020-04-04 15:58:06,4.52,12.03,88.59,41,68,3.27
473,Salamanca,ES,2020-04-04 15:58:07,40.83,-6.0,62.6,33,100,16.11
474,Fohnsdorf,AT,2020-04-04 15:58:07,47.22,14.68,57.99,37,92,11.41
475,Praia,CV,2020-04-04 15:58:07,14.92,-23.51,80.6,54,20,18.34
476,Gander,CA,2020-04-04 15:56:12,48.97,-54.59,30.2,68,90,6.93
477,Koster,ZA,2020-04-04 15:58:08,-25.86,26.9,64.13,40,58,6.02
478,Ayacucho,PE,2020-04-04 15:58:08,-13.16,-74.22,62.6,63,75,2.24
479,Grajau,BR,2020-04-04 15:58:09,-5.82,-46.14,86.97,70,80,2.19
480,Pshekhskaya,RU,2020-04-04 15:58:09,44.7,39.8,57.2,54,40,13.42
481,Iquique,CL,2020-04-04 15:58:09,-20.22,-70.14,73.4,60,87,6.93
482,Ambilobe,MG,2020-04-04 15:58:09,-13.2,49.05,77.7,79,6,1.39
483,Richards Bay,ZA,2020-04-04 15:58:10,-28.78,32.04,70.95,81,100,20.11
484,Elizabeth City,US,2020-04-04 15:58:10,36.29,-76.25,59.0,62,90,11.41
485,Kinkala,CG,2020-04-04 15:58:11,-4.36,14.76,80.6,69,20,9.17
486,Venado Tuerto,AR,2020-04-04 15:58:11,-33.75,-61.97,71.6,48,0,11.43
487,Padang,ID,2020-04-04 15:58:11,-0.95,100.35,80.89,80,100,1.14
488,Itaqui,BR,2020-04-04 15:58:00,-29.13,-56.55,73.92,46,24,6.55
489,Ndioum,SN,2020-04-04 15:58:12,16.51,-14.65,100.4,19,0,2.24
490,Mpika,ZM,2020-04-04 15:58:12,-11.83,31.45,68.23,51,43,6.31
491,Peterhead,GB,2020-04-04 15:58:13,57.51,-1.8,52.0,66,75,12.75
492,Mpanda,TZ,2020-04-04 15:58:13,-6.37,31.04,74.34,68,53,3.44
493,Buraydah,SA,2020-04-04 15:58:13,26.33,43.98,86.0,28,0,11.41
494,Sadasivpet,IN,2020-04-04 15:58:14,17.62,77.95,84.2,54,40,5.82
495,Kautokeino,NO,2020-04-04 15:58:14,69.01,23.04,16.9,89,55,4.14
496,Den Helder,NL,2020-04-04 15:58:14,52.96,4.76,60.01,46,20,5.82
497,Gallipoli,TR,2020-04-04 15:58:15,40.41,26.67,50.83,90,100,18.84
498,Ayni,TJ,2020-04-04 15:58:15,39.39,68.54,49.86,34,91,1.88
499,Maldonado,UY,2020-04-04 15:58:15,-34.67,-54.92,73.4,56,20,11.41
500,Narayangarh,IN,2020-04-04 15:58:16,30.48,77.13,73.24,30,0,8.97
501,Roros,NO,2020-04-04 15:58:16,62.57,11.38,26.6,58,97,9.17
502,Orsk,RU,2020-04-04 15:58:16,51.2,58.57,42.8,100,90,15.66
503,Melito Di Porto Salvo,IT,2020-04-04 15:58:17,37.92,15.77,60.8,51,40,14.99
504,Ormond Beach,US,2020-04-04 15:54:57,29.29,-81.06,81.0,94,1,5.82
505,Tabatinga,BR,2020-04-04 15:58:17,-4.25,-69.94,86.0,78,40,2.24
506,Rivadavia,AR,2020-04-04 15:58:18,-33.19,-68.46,73.4,38,7,11.41
507,Almunecar,ES,2020-04-04 15:58:18,36.73,-3.69,63.0,50,75,12.75
508,Rondonopolis,BR,2020-04-04 15:58:18,-16.47,-54.64,89.13,57,26,2.59
509,Prainha,BR,2020-04-04 15:58:19,-1.8,-53.48,89.94,56,90,5.17
510,Ajdabiya,LY,2020-04-04 15:58:19,30.76,20.23,65.03,62,27,31.41
511,Maragogi,BR,2020-04-04 15:58:19,-9.01,-35.22,85.32,75,70,11.01
512,Ponta Delgada,PT,2020-04-04 15:58:20,37.73,-25.67,62.6,77,20,27.51
513,Kongolo,CD,2020-04-04 15:58:20,-5.38,27.0,76.57,74,74,3.42
514,Nicoya,CR,2020-04-04 15:58:20,10.15,-85.45,87.8,45,0,4.7
515,Sao Gotardo,BR,2020-04-04 15:58:21,-19.31,-46.05,76.41,59,31,8.14
516,Mookane,BW,2020-04-04 15:58:21,-23.69,26.66,80.62,25,26,3.42
517,Fort-Shevchenko,KZ,2020-04-04 15:58:21,44.51,50.26,49.32,68,0,6.31
518,Mirador,BR,2020-04-04 15:58:22,-6.37,-44.36,88.99,62,95,1.59
519,Vagay,RU,2020-04-04 15:58:22,57.94,69.02,36.32,87,100,11.12
520,Kaspiyskiy,RU,2020-04-04 15:58:22,45.39,47.37,50.99,66,66,11.88
521,Bongandanga,CD,2020-04-04 15:58:23,1.5,21.05,91.72,41,37,2.37
522,Reconquista,AR,2020-04-04 15:58:23,-29.15,-59.65,73.76,41,20,7.9
523,At-Bashi,KG,2020-04-04 15:57:43,41.17,75.81,36.63,29,1,3.11
524,Karasburg,NA,2020-04-04 15:58:24,-28.02,18.75,89.37,12,12,10.71
525,Meulaboh,ID,2020-04-04 15:58:25,4.14,96.13,78.96,85,100,8.57
526,Vicuna,CL,2020-04-04 15:58:25,-30.03,-70.71,71.01,82,90,5.82
527,Pochinki,RU,2020-04-04 15:58:25,54.7,44.87,47.57,53,81,6.78
528,Kuytun,RU,2020-04-04 15:58:26,54.34,101.5,28.89,85,80,5.37
529,Neftcala,AZ,2020-04-04 15:58:26,39.37,49.25,51.66,84,100,14.12
530,Vologda,RU,2020-04-04 15:58:27,59.22,39.89,35.33,77,65,10.38
531,Mizan Teferi,ET,2020-04-04 15:58:27,6.98,35.58,68.11,62,79,1.25
532,Arroio Grande,BR,2020-04-04 15:58:27,-32.24,-53.09,71.01,62,0,6.76
533,Sao Miguel Do Araguaia,BR,2020-04-04 15:58:28,-13.28,-50.16,88.92,53,8,3.69
534,Ndjole,GA,2020-04-04 15:58:28,-0.18,10.76,72.5,91,100,3.27
535,Tripoli,LY,2020-04-04 15:55:01,32.88,13.19,60.08,71,32,20.02
536,Ritchie,ZA,2020-04-04 15:58:29,-29.04,24.6,77.0,44,0,1.12
537,San Andres,CO,2020-04-04 15:58:29,12.58,-81.7,84.2,70,40,8.05
538,Shu,KZ,2020-04-04 15:58:29,43.6,73.76,62.56,32,58,7.34
539,Inhambane,MZ,2020-04-04 15:58:30,-23.86,35.38,80.6,61,40,9.17
540,Manaure,CO,2020-04-04 15:58:30,11.78,-72.44,84.2,79,75,11.41
541,Cavalcante,BR,2020-04-04 15:58:31,-13.8,-47.46,83.73,43,5,6.35
542,Masunga,BW,2020-04-04 15:58:31,-20.62,27.45,78.8,54,20,4.7
543,Maxixe,MZ,2020-04-04 15:58:31,-23.86,35.35,80.6,61,40,9.17
544,Valls,ES,2020-04-04 15:58:32,41.29,1.25,66.99,67,40,5.82
545,Igrim,RU,2020-04-04 15:58:32,63.19,64.42,37.99,78,36,12.84
546,Oriximina,BR,2020-04-04 15:58:32,-1.77,-55.87,84.92,68,100,3.31
547,Troitsko-Pechorsk,RU,2020-04-04 15:58:33,62.71,56.2,34.84,90,100,5.86
548,Svirstroy,RU,2020-04-04 15:58:33,60.8,33.72,35.76,79,32,8.14
549,Kosa,RU,2020-04-04 15:58:34,59.94,55.0,37.8,85,73,7.07
550,Quelimane,MZ,2020-04-04 15:58:34,-17.88,36.89,82.4,61,75,8.05
551,Dareda,TZ,2020-04-04 15:58:34,-4.22,35.55,69.06,53,85,4.38
552,Hwange,ZW,2020-04-04 15:58:35,-18.37,26.5,82.54,32,93,3.18
553,Tashtyp,RU,2020-04-04 15:58:35,52.79,89.9,36.55,73,100,6.42
554,Erdemli,TR,2020-04-04 15:58:35,36.6,34.31,65.16,44,82,2.68
555,Kang,BW,2020-04-04 15:58:36,-23.68,22.79,77.94,27,90,3.89
556,Groningen,NL,2020-04-04 15:54:11,53.25,6.75,59.0,55,0,8.05
557,Hranice,CZ,2020-04-04 15:58:37,49.55,17.73,54.0,37,47,9.17
558,La Tuque,CA,2020-04-04 15:58:37,47.43,-72.78,38.73,83,88,1.43
559,Sokoto,NG,2020-04-04 15:54:37,13.06,5.24,108.46,9,42,4.32
560,Orito,CO,2020-04-04 15:58:38,0.68,-76.88,75.2,100,90,4.7
561,Kangaatsiaq,GL,2020-04-04 15:58:38,68.31,-53.46,14.68,83,0,27.29
562,Puerto Cabezas,NI,2020-04-04 15:58:38,14.04,-83.39,84.2,74,75,6.93
563,Edeia,BR,2020-04-04 15:58:39,-17.34,-49.93,79.92,67,78,3.09
564,Brake,DE,2020-04-04 15:58:39,53.33,8.48,59.0,41,62,5.82
